Year,Deaths,Cases,Summary Interval,N,Median Obs,Median Rel,Observed,Expected,Relative,SE Obs,SE Rel,Obs Cum CIs Lower,Obs Cum CIs Upper,Rel Cum CIs Lower,Rel Cum CIs Upper,Specified COD,Other CODs,SE Specified COD,SE Other CODs,Specified COD Cum CI Lower,Specified COD Cum CI Upper,Other CODs Cum CI Lower,Other CODs Cum CI Upper,interval,b,a
1987,85,1103,26,1062,.,.,65.368,69.121,91.971,1.474,1.373,62.392,68.171,88.805,94.270,7.783,26.849,1.826,0.395,4.703,11.854,26.077,27.627,27,0.30879,0.03753
1987,85,1103,27,1062,.,.,63.545,67.635,91.971,1.495,1.373,60.535,66.392,88.805,94.270,7.783,28.672,1.866,0.423,4.646,11.955,27.845,29.503,28,0.32365,0.0409
1987,85,1103,28,1062,.,.,62.510,66.151,91.971,1.506,1.373,59.482,65.382,88.805,94.270,7.783,29.707,1.903,0.451,4.594,12.048,28.825,30.593,29,0.33849,0.03641
1987,85,1103,29,1062,.,.,.,64.585,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,0.35415,
1987,85,1103,30,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
1987,85,1103,31,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
1987,85,1103,32,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
1987,85,1103,33,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
1987,85,1103,34,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
1987,85,1103,35,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
1987,85,1103,36,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
1987,85,1103,37,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
1987,85,1103,38,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1987,85,1103,39,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1987,85,1103,40,1062,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1988,93,1104,0,1066,.,.,94.465,98.947,95.470,0.700,0.708,92.914,95.685,93.855,96.668,4.506,1.029,0.704,0.004,3.266,6.032,1.021,1.036,1,0.01053,0.04482
1988,93,1104,1,1066,.,.,92.308,98.062,94.132,0.816,0.832,90.539,93.757,92.262,95.561,5.824,1.868,0.826,0.010,4.350,7.589,1.848,1.888,2,0.01938,0.0575399999999999
1988,93,1104,2,1066,.,.,91.276,97.186,93.919,0.864,0.889,89.417,92.822,91.912,95.440,6.032,2.692,0.880,0.017,4.464,7.917,2.659,2.726,3,0.0281399999999999,0.0591000000000001
1988,93,1104,3,1066,.,.,89.679,96.271,93.153,0.932,0.968,87.693,91.361,90.981,94.817,6.773,3.548,0.955,0.025,5.063,8.807,3.499,3.597,4,0.03729,0.06592
1988,93,1104,4,1066,.,.,88.645,95.368,92.951,0.972,1.019,86.584,90.407,90.658,94.698,6.967,4.388,1.002,0.033,5.174,9.104,4.323,4.453,5,0.0463200000000001,0.06723
1988,93,1104,5,1066,.,.,87.517,94.425,92.684,1.013,1.072,85.380,89.361,90.267,94.519,7.220,5.263,1.051,0.042,5.341,9.462,5.181,5.346,6,0.05575,0.06908
1988,93,1104,6,1066,.,.,86.482,93.477,92.517,1.048,1.121,84.279,88.397,89.983,94.429,7.377,6.141,1.095,0.052,5.423,9.714,6.041,6.243,7,0.06523,0.06995
1988,93,1104,7,1066,.,.,85.446,92.490,92.385,1.081,1.168,83.183,87.429,89.735,94.372,7.500,7.054,1.137,0.062,5.474,9.930,6.933,7.176,8,0.0751000000000001,0.07044
1988,93,1104,8,1066,.,.,83.941,91.468,91.771,1.125,1.230,81.595,86.014,88.993,93.871,8.065,7.994,1.190,0.073,5.935,10.599,7.853,8.138,9,0.08532,0.07527
1988,93,1104,9,1066,.,.,82.528,90.436,91.256,1.164,1.287,80.111,84.681,88.358,93.460,8.532,8.939,1.239,0.084,6.311,11.163,8.775,9.105,10,0.0956399999999999,0.07908
1988,93,1104,10,1066,.,.,81.775,89.355,91.256,1.183,1.287,79.321,83.967,88.358,93.460,8.532,9.693,1.270,0.097,6.259,11.235,9.504,9.884,11,0.10645,0.0758
1988,93,1104,11,1066,.,.,80.738,88.235,91.256,1.209,1.287,78.238,82.983,88.358,93.460,8.532,10.730,1.308,0.110,6.198,11.322,10.515,10.947,12,0.11765,0.07497
1988,93,1104,12,1066,.,.,79.606,87.048,91.256,1.235,1.287,77.058,81.905,88.358,93.460,8.532,11.862,1.348,0.125,6.135,11.413,11.618,12.108,13,0.12952,0.0744200000000001
1988,93,1104,13,1066,.,.,78.096,85.823,90.997,1.268,1.478,75.488,80.464,87.616,93.489,8.749,13.156,1.393,0.141,6.270,11.727,12.881,13.433,14,0.14177,0.0772699999999999
1988,93,1104,14,1066,.,.,77.056,84.615,90.997,1.290,1.478,74.409,79.468,87.616,93.489,8.749,14.196,1.429,0.157,6.213,11.810,13.890,14.504,15,0.15385,0.07559
1988,93,1104,15,1066,.,.,75.349,83.385,90.362,1.322,1.586,72.643,77.829,86.737,93.037,9.281,15.370,1.475,0.173,6.654,12.427,15.033,15.712,16,0.16615,0.08036
1988,93,1104,16,1066,.,.,74.492,82.184,90.362,1.338,1.586,71.758,77.004,86.737,93.037,9.281,16.228,1.506,0.190,6.603,12.499,15.857,16.602,17,0.17816,0.0769199999999999
1988,93,1104,17,1066,.,.,72.963,80.897,90.192,1.364,1.686,70.182,75.530,86.311,93.017,9.416,17.621,1.547,0.208,6.668,12.725,17.215,18.032,18,0.19103,0.0793400000000001
1988,93,1104,18,1066,.,.,71.525,79.692,89.752,1.387,1.740,68.705,74.141,85.757,92.674,9.770,18.705,1.585,0.226,6.949,13.150,18.264,19.150,19,0.20308,0.0816699999999999
1988,93,1104,19,1066,.,.,70.756,78.494,89.752,1.398,1.740,67.915,73.396,85.757,92.674,9.770,19.475,1.614,0.244,6.903,13.217,18.998,19.956,20,0.21506,0.07738
1988,93,1104,20,1066,.,.,69.210,77.256,89.586,1.420,1.838,66.331,71.897,85.340,92.654,9.894,20.895,1.651,0.264,6.964,13.422,20.381,21.414,21,0.22744,0.0804600000000001
1988,93,1104,21,1066,.,.,67.267,76.049,88.453,1.445,1.900,64.345,70.009,84.119,91.662,10.763,21.970,1.689,0.283,7.739,14.346,21.418,22.526,22,0.23951,0.0878200000000001
1988,93,1104,22,1066,.,.,65.902,74.910,87.974,1.461,1.950,62.952,68.678,83.539,91.277,11.124,22.974,1.720,0.301,8.037,14.765,22.387,23.567,23,0.2509,0.09008
1988,93,1104,23,1066,.,.,64.629,73.745,87.638,1.475,2.000,61.655,67.435,83.094,91.026,11.374,23.997,1.751,0.320,8.229,15.075,23.372,24.627,24,0.26255,0.09116
1988,93,1104,24,1066,.,.,63.542,72.532,87.606,1.486,2.049,60.550,66.374,82.936,91.066,11.398,25.060,1.781,0.341,8.203,15.165,24.395,25.730,25,0.27468,0.0899
1988,93,1104,25,1066,.,.,62.643,71.281,87.606,1.495,2.049,59.636,65.494,82.936,91.066,11.398,25.960,1.810,0.362,8.155,15.232,25.252,26.673,26,0.28719,0.0863800000000001
1988,93,1104,26,1066,.,.,61.111,69.968,87.341,1.510,2.158,58.079,63.995,82.402,90.970,11.581,27.308,1.844,0.386,8.278,15.485,26.554,28.067,27,0.30032,0.0885700000000001
1988,93,1104,27,1066,.,.,60.168,68.655,87.341,1.519,2.158,57.122,63.073,82.402,90.970,11.581,28.251,1.876,0.410,8.227,15.557,27.450,29.056,28,0.31345,0.08487
1988,93,1104,28,1066,.,.,.,67.321,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,0.32679,
1988,93,1104,29,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
1988,93,1104,30,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
1988,93,1104,31,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
1988,93,1104,32,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
1988,93,1104,33,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
1988,93,1104,34,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
1988,93,1104,35,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
1988,93,1104,36,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
1988,93,1104,37,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
1988,93,1104,38,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1988,93,1104,39,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1988,93,1104,40,1066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1989,87,1215,0,1166,.,.,94.590,98.938,95.605,0.663,0.670,93.128,95.748,94.082,96.744,4.371,1.039,0.666,0.004,3.195,5.813,1.032,1.046,1,0.01062,0.04348
1989,87,1215,1,1166,.,.,92.612,98.058,94.447,0.767,0.782,90.954,93.977,92.691,95.790,5.513,1.875,0.776,0.010,4.128,7.171,1.857,1.894,2,0.0194199999999999,0.0544600000000001
1989,87,1215,2,1166,.,.,90.805,97.170,93.450,0.847,0.872,88.995,92.330,91.509,94.959,6.486,2.710,0.862,0.016,4.935,8.315,2.678,2.742,3,0.0283,0.0636499999999999
1989,87,1215,3,1166,.,.,89.166,96.256,92.634,0.911,0.947,87.236,90.820,90.537,94.281,7.275,3.559,0.933,0.024,5.588,9.245,3.513,3.606,4,0.03744,0.0709
1989,87,1215,4,1166,.,.,88.216,95.309,92.558,0.946,0.992,86.221,89.939,90.350,94.277,7.347,4.436,0.975,0.032,5.589,9.412,4.374,4.500,5,0.04691,0.07093
1989,87,1215,5,1166,.,.,86.831,94.346,92.035,0.992,1.052,84.749,88.648,89.699,93.859,7.843,5.325,1.030,0.041,5.983,10.018,5.245,5.407,6,0.05654,0.07515
1989,87,1215,6,1166,.,.,85.790,93.365,91.887,1.025,1.098,83.647,87.673,89.441,93.785,7.983,6.228,1.071,0.051,6.051,10.247,6.129,6.328,7,0.0663500000000001,0.0757499999999999
1989,87,1215,7,1166,.,.,85.095,92.355,91.887,1.046,1.098,82.914,87.020,89.441,93.785,7.983,6.922,1.102,0.061,6.000,10.317,6.803,7.042,8,0.07645,0.0726000000000001
1989,87,1215,8,1166,.,.,83.966,91.304,91.887,1.078,1.098,81.725,85.956,89.441,93.785,7.983,8.051,1.143,0.072,5.932,10.412,7.911,8.193,9,0.08696,0.0733800000000001
1989,87,1215,9,1166,.,.,83.185,90.233,91.887,1.099,1.098,80.905,85.218,89.441,93.785,7.983,8.833,1.175,0.084,5.880,10.485,8.670,8.998,10,0.09767,0.07048
1989,87,1215,10,1166,.,.,81.621,89.120,91.585,1.138,1.277,79.268,83.735,88.696,93.762,8.246,10.133,1.224,0.096,6.056,10.853,9.945,10.322,11,0.1088,0.0749900000000001
1989,87,1215,11,1166,.,.,80.839,87.985,91.585,1.157,1.277,78.451,82.991,88.696,93.762,8.246,10.915,1.255,0.109,6.006,10.925,10.702,11.131,12,0.12015,0.07146
1989,87,1215,12,1166,.,.,79.273,86.785,91.344,1.192,1.373,76.822,81.497,88.218,93.670,8.454,12.273,1.302,0.124,6.132,11.232,12.032,12.517,13,0.13215,0.07512
1989,87,1215,13,1166,.,.,77.706,85.612,90.766,1.224,1.430,75.196,79.997,87.525,93.197,8.952,13.342,1.346,0.138,6.544,11.814,13.073,13.614,14,0.14388,0.0790599999999999
1989,87,1215,14,1166,.,.,76.922,84.478,90.766,1.239,1.430,74.384,79.245,87.525,93.197,8.952,14.126,1.375,0.152,6.497,11.880,13.829,14.426,15,0.15522,0.07556
1989,87,1215,15,1166,.,.,75.875,83.328,90.766,1.259,1.430,73.301,78.238,87.525,93.197,8.952,15.173,1.408,0.167,6.444,11.956,14.847,15.503,16,0.16672,0.07453
1989,87,1215,16,1166,.,.,75.001,82.143,90.766,1.274,1.430,72.399,77.396,87.525,93.197,8.952,16.047,1.438,0.183,6.396,12.026,15.690,16.408,17,0.17857,0.07142
1989,87,1215,17,1166,.,.,73.775,80.965,90.766,1.295,1.430,71.137,76.214,87.525,93.197,8.952,17.272,1.472,0.200,6.341,12.105,16.883,17.665,18,0.19035,0.0719
1989,87,1215,18,1166,.,.,72.809,79.783,90.766,1.310,1.430,70.143,75.280,87.525,93.197,8.952,18.239,1.503,0.216,6.293,12.176,17.817,18.665,19,0.20217,0.06974
1989,87,1215,19,1166,.,.,71.750,78.525,90.766,1.326,1.430,69.055,74.255,87.525,93.197,8.952,19.298,1.535,0.235,6.242,12.251,18.841,19.760,20,0.21475,0.0677500000000001
1989,87,1215,20,1166,.,.,70.600,77.299,90.766,1.343,1.430,67.876,73.140,87.525,93.197,8.952,20.448,1.567,0.253,6.191,12.327,19.955,20.946,21,0.22701,0.0669900000000001
